"日期","地址","成交價","面積_實","每呎價_實","資料來源"
"2023-01-18","安秀苑 B座 10樓 15室",245.64,NA,NA,"Land"
"2023-01-26","安秀苑 A座 27樓 7室",257.07,NA,NA,"Land"
"2022-12-16","安秀苑 A座 25樓 2室",311.75,NA,NA,"Land"
"2023-02-20","啟欣苑 A座 17樓 7室",153.28,NA,NA,"Land"
"2022-12-14","啟欣苑 A座 18樓 16室",254.43,NA,NA,"Land"
"2022-11-30","啟欣苑 A座 21樓 17室",326.79,NA,NA,"Land"
"2022-11-25","啟欣苑 B座 17樓 9室",385.68,NA,NA,"Land"
"2023-01-31","啟欣苑 B座 22樓 8室",190.88,NA,NA,"Land"
"2022-11-15","啟欣苑 B座 39樓 15室",478.54,NA,NA,"Land"
"2022-12-30","啟欣苑 B座 32樓 1室",242.65,NA,NA,"Land"
"2022-12-21","啟欣苑 B座 34樓 11室",254.06,NA,NA,"Land"
"2024-10-28","海光苑 2座 3樓 D室",480,469,10235,"Land"
"2024-10-28","南浪海灣 3座 23樓 E室",500,524,9542,"Land"
"2024-10-26","傲雲峰 車位 2樓 R99號",150,NA,NA,"Land"
"2024-10-26","中興樓 七樓 20室",300,360,8333,"Land"
"2024-10-24","好運中心 松林閣 (A1座) 6樓 F室",400,334,11976,"Land"
"2024-10-21","荃灣花園 翡翠閣 (E座) 九樓 1室",390,374,10428,"Land"
"2024-10-25","順欣花園 3座 21樓 C室",382,583,6552,"Land"
"2024-11-04","柏景灣 1期 6座 38樓 G室",890,466,19099,"Land"
"2024-10-16","金獅花園 1期 金祥閣 (C座) 二十樓 5室",261.8,270,9696,"Land"
"2024-10-31","金禧花園 5座 4樓 G室",460,328,14024,"Land"
"2024-10-25","天璽．天 1期 6座 5樓 A1室",1048.87,497,21104,"Land"
"2024-11-05","Ava 62 23樓 A室",408,253,16126,"Land"
"2024-11-05","祥和苑 和均閣 (A座) 三樓 6室",408,548,7445,"Land"
"2024-10-22","星河明居 C座 42樓 9室",815,593,13744,"Land"
"2024-10-31","富雅花園 5座 (金桂閣) 3樓 C室",541.8,491,11035,"Land"
"2024-10-29","藍灣半島 1座 20樓 B室",870,605,14380,"Land"
"2024-10-29","淘大花園 2A期 K座 13樓 2室",425,391,10870,"Land"
"2024-10-30","海怡半島 4期 御庭園 御翠居 (33A座) 21樓 D室",670,521,12860,"Land"
"2024-11-07","聯盛大廈 鴻運閣 十四樓 4室",258,273,9451,"Land"
"2024-11-05","黃金海灣 1期 意嵐 5A座 5樓 F室",360.5,350,10300,"Land"
"2024-11-04","Koko Hills 3A期 Koko Rosso 6座 23樓 A室",1050,489,21472,"Land"
"2024-10-25","天璽．天 1期 5座 19樓 A3室",741.04,299,24784,"Land"
"2024-10-22","河畔花園 A座 十二樓 3室",299,242,12355,"Land"
"2024-10-30","綠悠軒 車位 1樓 C76號",128,NA,NA,"Land"
"2024-10-30","欽州大廈 三樓 D室(219B號)",305,621,4911,"Land"
"2024-10-25","滙都 1期 滙都 I 1座 5樓 A06室",372.81,336,11096,"Land"
"2024-11-01","滙都 1期 滙都 I 1座 7樓 B07室",469.61,447,10506,"Land"
"2024-10-30","滙都 1期 滙都 I 2座 6樓 B02室",472.7,445,10622,"Land"
"2024-11-04","滙都 1期 滙都 I 2座 10樓 B02室",481.91,445,10829,"Land"
"2024-11-01","滙都 1期 滙都 I 2座 10樓 B06室",474.51,447,10615,"Land"
"2024-11-01","滙都 1期 滙都 I 3座 9樓 A09室",579.68,503,11524,"Land"
"2024-11-01","滙都 1期 滙都 I 3座 12樓 B10室",388.97,340,11440,"Land"
"2024-10-24","綠意居 18樓 C室",678,399,16992,"Land"
"2024-10-25","Koko Hills 3B期 Koko Mare 8座 23樓 F室",655.6,334,19629,"Land"
"2024-10-31","泰峯 2B座 29樓 D室",726.7,429,16939,"Land"
"2024-11-07","利奧坊．曉岸 2座 27樓 E室",333,203,16404,"Land"
"2024-10-24","啟鑽苑 5座 (啟湖閣) 20樓 11室",280.47,NA,NA,"Land"
"2024-10-23","啟鑽苑 4座 (啟濤閣) 19樓 2室",263.39,NA,NA,"Land"
"2024-10-23","啟鑽苑 5座 (啟湖閣) 21樓 3室",266.89,NA,NA,"Land"
"2024-11-01","君譽峰 9樓 N室",501,258,19419,"Land"
"2024-10-18","藍灣半島 9座 56樓 D室",1048,734,14278,"Land"
"2024-10-29","現崇山 車位 4樓 P45號",190,NA,NA,"Land"
"2024-11-04","新蒲崗大廈 十樓 A3室",420,487,8624,"Land"
"2024-10-30","福安大廈 B座 十一樓 B4室",306.8,319,9618,"Land"
"2024-11-01","浪澄灣 6座 42樓 D室",875,549,15938,"Land"
"2024-10-31","富怡花園 4座 14樓 H室",415,592,7010,"Land"
"2024-10-30","迎海 4期 迎海．駿岸 6座 11樓 G室",825,546,15110,"Land"
"2024-11-04","曉峰灣畔 3座 17樓 D室",596,482,12365,"Land"
"2024-11-01","天璽．天 1期 3座 10樓 A1室",1337.04,559,23918,"Land"
"2024-10-30","高臨 A1座 26樓 A室",1985.8,707,28088,"Land"
"2024-10-24","Koko Hills 3A期 Koko Rosso 6座 20樓 A室",990,489,20245,"Land"
"2024-10-23","華蘭花園 芝蘭閣 15樓 E室",501.5,401,12506,"Land"
"2024-10-25","天璽．天 1期 5座 18樓 B5室",555.96,240,23165,"Land"
"2024-11-01","泰峯 1A座 33樓 C室",511.1,342,14944,"Land"
"2024-11-01","碧濤花園 1期 雅碧閣 (1座) 21樓 G室",600,646,9288,"Land"
"2024-11-01","天璽．天 1期 3座 15樓 A1室",1371.86,559,24541,"Land"
"2024-10-31","疊茵庭 6座 3樓 A室",388,376,10319,"Land"
"2024-11-01","恒豐園 1座 7樓 C室",540,573,9424,"Land"
"2024-10-24","Larchwood 3樓 D室",388.8,181,21481,"Land"
"2024-11-01","蝶翠峰 1期 2座 16樓 F室",510,561,9091,"Land"
"2024-11-01","One Homantin 3座 11樓 B室",800,501,15968,"Land"
"2024-11-01","凱和山 5座 2樓 H室",428.3,396,10816,"Land"
"2024-11-01","德福花園 N座 8樓 13室",565,551,10254,"Land"
"2024-10-25","海茵莊園 2座 29樓 D6室",549.3,283,19410,"Land"
"2024-10-25","瓏碧 7樓 C室",492.1,281,17512,"Land"
"2024-10-28","啟德海灣 1期 2B座 7樓 H室",700.8,431,16260,"Land"
"2024-10-25","天璽．天 1期 5座 6樓 A1室",1073.55,501,21428,"Land"
"2024-10-25","天璽．天 1期 5座 16樓 B1室",952.74,454,20985,"Land"
"2024-11-04","龍軒苑 鱗軒閣 (B座) 3樓 2室",188,421,4466,"Land"
"2024-10-29","半島豪庭 2座 45樓 A室",1100,701,15692,"Land"
"2024-10-30","Koko Hills 3A期 Koko Rosso 6座 18樓 J室",584.3,NA,NA,"Land"
"2024-10-18","富萊花園 1期 金棠閣 (2座) 20樓 C室",572,496,11532,"Land"
"2024-10-30","芝蘭台 A座 3樓 A3室",1700,1156,14706,"Land"
"2024-11-06","愉景灣 3期寶峰 寶晶閣 5樓 B室",328,368,8913,"Land"
"2024-10-31","海茵莊園 2座 37樓 B3室",554.3,284,19518,"Land"
"2024-10-28","新葵芳花園 C座 12樓 5室",485,400,12125,"Land"
"2024-11-04","朗逸峰 1期 9座 19樓 A室",1288,1008,12778,"Land"
"2024-11-01","黃埔新邨 祈富樓 (Y座) 二樓 3室",302,323,9350,"Land"
"2024-10-24","香港仔中心 車位 低層地庫 34號(1號場)",100,NA,NA,"Land"
"2024-10-24","海怡半島 4 期 御庭園 車位 地庫2 230號",100,NA,NA,"Land"
"2024-11-04","溱柏 7座 7樓 F室",435,511,8513,"Land"
"2024-11-02","東環 2期 2B座 16樓 11室",450,379,11873,"Land"
"2024-11-04","吉喆 19樓 G室",525.5,266,19756,"Land"
"2024-11-01","名鑽 3樓 B室",1092,533,20488,"Land"
"2024-11-01","名鑽 10樓 B室",1278.7,533,23991,"Land"
"2024-11-01","名鑽 7樓 D室",844.5,423,19965,"Land"
"2024-11-07","海日灣II 7座 2樓 C室",340,243,13992,"Land"
"2024-11-01","泰峯 2A座 31樓 F室",596.1,379,15728,"Land"
"2024-11-01","天璽．天 1期 5座 18樓 B6室",534.42,236,22645,"Land"
"2024-11-04","吉喆 18樓 A室",1424.5,524,27185,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 27樓 H室",1104.1,489,22579,"Land"
"2024-10-21","將軍澳中心 2期 1座 9樓 G室",855,675,12667,"Land"
"2024-10-25","天璽．天 1期 6座 38樓 G室",995.4,454,21925,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 39樓 C室",1270.9,509,24969,"Land"
"2024-11-01","港島南岸 3C期 Blue Coast II 3座 28樓 C室",1008.7,464,21739,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 16樓 F室",1119.7,537,20851,"Land"
"2024-10-28","The Yoho Hub C期 The Yoho Hub II 6座 6樓 K室",727.9,492,14795,"Land"
"2024-11-05","荃錦中心 1座 25樓 H室",428,369,11599,"Land"
"2024-10-24","天璽．天 1期 3座 47樓 A室",8305.2,1993,41672,"Land"
"2024-10-24","天璽．天 1期 3座 47樓 D室",3335.5,1227,27184,"Land"
"2024-10-29","黃埔新邨 佳榮樓 (N座) 八樓 3室",500,401,12469,"Land"
"2024-10-29","港島南岸 3C期 Blue Coast II 5座 36樓 E室",1096.3,474,23129,"Land"
"2024-11-06","瓏珀山 2期 King Tower 1座 10樓 B室",1600,943,16967,"Land"
"2024-10-21","The Yoho Hub C期 The Yoho Hub II 6座 16樓 D室",687.83,462,14888,"Land"
"2024-10-21","The Yoho Hub C期 The Yoho Hub II 6座 26樓 D室",714.14,462,15458,"Land"
"2024-11-01","奧柏．御峯 2座 16樓 J室",470,332,14157,"Land"
"2024-10-14","頌明苑 賢明閣 (C座) 8樓 7室",470,645,7287,"Land"
"2024-10-18","星凱．堤岸 5座 43樓 A室",1150.9,673,17101,"Land"
"2024-10-15","華第 1期 333C號",12200,6940,17579,"Land"
"2024-10-25","天璽．天 1期 5座 40樓 B室",1967.2,686,28676,"Land"
"2024-10-23","港島南岸 1期 晉環 1座 (1A) 36樓 F室",4155,1218,34113,"Land"
"2024-10-25","天璽．天 1期 5座 23樓 B5室",545.05,240,22710,"Land"
"2024-10-31","Prince's Court 3樓 A室",618,424,14575,"Land"
"2024-10-25","天璽．天 1期 5座 15樓 A2室",731.88,295,24809,"Land"
"2024-11-05","匯璽 5期 匯璽III 6座 18樓 G室",490,273,17949,"Land"
"2024-11-04","麗城花園 1期 1座 1樓 G室",362,481,7526,"Land"
"2024-11-08","太古城 星輝台 天星閣 (47座) 27樓 C室",1068,707,15106,"Land"
"2024-10-30","衙前圍道92號 四樓 後座",322,355,9070,"Land"
"2024-10-22","和域臺 D座 9樓 4室",1842.674,1350,13649,"Land"
"2024-10-18","Monaco 2期 Grande Monaco 1A座 地下 A室",4500,1509,29821,"Land"
"2024-10-18","The Aster 22樓 C室",1853.6,617,30042,"Land"
"2024-10-14","The Aster 18樓 B室",1518.6,617,24613,"Land"
"2024-10-14","The Aster 25樓 C室",1881.8,617,30499,"Land"
"2024-11-01","港島南岸 3C期 Blue Coast II 3座 37樓 C室",1061.3,464,22873,"Land"
"2024-11-01","港島南岸 3C期 Blue Coast II 3座 37樓 E室",1088.1,474,22956,"Land"
"2024-11-01","港島南岸 3C期 Blue Coast II 3座 38樓 C室",1065.5,464,22963,"Land"
"2024-11-01","港島南岸 3C期 Blue Coast II 3座 38樓 E室",1092.2,474,23042,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 9樓 A室",1615.7,802,20146,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 9樓 B室",1717.9,781,21996,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 9樓 C室",1105.8,509,21725,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 9樓 F室",1123.4,537,20920,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 9樓 G室",931.2,485,19200,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 10樓 C室",1110.6,509,21819,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 10樓 H室",1030.2,489,21067,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 29樓 C室",1203.2,509,23639,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 29樓 E室",1087.8,474,22949,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 30樓 B室",1826.2,781,23383,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 30樓 C室",1175.5,509,23094,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 30樓 E室",1064.1,474,22449,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 30樓 F室",1238.6,537,23065,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 30樓 H室",1127,489,23047,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 30樓 J室",1837.9,775,23715,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 31樓 B室",1836.3,781,23512,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 31樓 C室",1216.4,509,23898,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 31樓 F室",1212,537,22570,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 31樓 H室",1134.2,489,23194,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 31樓 J室",1846.6,775,23827,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 32樓 C室",1228.6,509,24138,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 27樓 E室",1073.9,474,22656,"Land"
"2024-11-01","港島南岸 3C期 Blue Coast II 3座 17樓 C室",978.9,464,21097,"Land"
"2024-11-01","港島南岸 3C期 Blue Coast II 3座 36樓 E室",1083.9,474,22867,"Land"
"2024-11-01","港島南岸 3C期 Blue Coast II 3座 35樓 E室",1079.9,474,22783,"Land"
"2024-11-01","港島南岸 3C期 Blue Coast II 5座 38樓 A室",1848.1,802,23044,"Land"
"2024-11-01","港島南岸 3C期 Blue Coast II 5座 37樓 A室",1839.3,802,22934,"Land"
"2024-11-01","港島南岸 3C期 Blue Coast II 5座 6樓 G室",939.6,485,19373,"Land"
"2024-11-01","港島南岸 3C期 Blue Coast II 3座 33樓 E室",1075.8,474,22696,"Land"
"2024-11-01","港島南岸 3C期 Blue Coast II 3座 18樓 C室",960.1,464,20692,"Land"
"2024-11-01","港島南岸 3C期 Blue Coast II 5座 6樓 F室",1137.8,537,21188,"Land"
"2024-10-30","吉喆 20樓 G室",529.8,266,19917,"Land"
"2024-11-05","曉柏峰 A座 16樓 A12室",563.22,345,16325,"Land"
"2024-11-01","吉喆 21樓 G室",533.3,266,20049,"Land"
"2024-10-25","天璽．天 1期 6座 38樓 F室",999.13,460,21720,"Land"
"2024-10-30","Hollywood Hill 20樓 A室",865,NA,NA,"Land"
"2024-10-29","啟鑽苑 4座 (啟濤閣) 35樓 21室",331.83,NA,NA,"Land"
"2024-10-28","海逸豪園 5期(IVB) 翠堤灣 23A座 3樓 G室",708,537,13184,"Land"
"2024-11-01","澤豐花園 澤民樓 (3座) 24樓 G室",365,593,6155,"Land"
"2024-11-04","名門 車位 P11樓 C5號",260,NA,NA,"Land"
"2024-10-15","康盛花園 5座 25樓 G室",410,495,8283,"Land"
"2024-11-01","薄扶林花園 2座 20樓 H室",740,703,10526,"Land"
"2024-11-11","天賦海灣 1期 車位 地庫 C259號",205,NA,NA,"Land"
"2024-10-25","維港滙 3期 1座 (1B) 11樓 A室",1173,524,22385,"Land"
"2024-10-25","維港滙 3期 1座 (1A) 10樓 B室",2788,929,30011,"Land"
"2024-10-23","銅鑼灣道164-166號 三樓 164號",470,607,7743,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 23樓 F室",1190.2,537,22164,"Land"
"2024-11-08","鳳德邨 銀鳳樓 (7座) 18樓 48室",180,366,4918,"Land"
"2024-10-22","彩興苑 B座 (彩薈閣) 7樓 9室",318,372,8548,"Land"
"2024-11-06","崇富洋樓 15樓 B室",310,254,12205,"Land"
"2024-11-01","朗怡居 2座 12樓 F室",510,531,9605,"Land"
"2024-11-01","朗怡居 車位 地庫 18號",70,NA,NA,"Land"
"2024-10-25","天璽．天 1期 5座 33樓 B室",1932.08,686,28164,"Land"
"2024-11-07","嘉華星濤灣 2座 23樓 C室",660,515,12816,"Land"
"2024-10-30","杜智臺 B座 3樓 K室",430,367,11717,"Land"
"2024-11-01","天璽．天 1期 3座 12樓 A1室",1315.87,559,23540,"Land"
"2024-11-04","寶明苑 寶柏閣 (B座) 13樓 15室",260,213,12207,"Land"
"2024-10-25","天璽．天 1期 3座 28樓 A2室",1094.07,443,24697,"Land"
"2024-10-25","海茵莊園 2座 37樓 D9室",808.1,403,20052,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 23樓 H室",1082.9,489,22145,"Land"
"2024-10-28","維景灣畔 2期 8座 6樓 C室",796,645,12341,"Land"
"2024-10-31","荃威花園 G座 28樓 3室",342.8,475,7217,"Land"
"2024-10-29","凱滙 1期 2座 9樓 K室",869,550,15800,"Land"
"2024-11-01","福興樓 三樓 45號(前座)",200,302,6623,"Land"
"2024-11-01","鴻發大樓 三樓 C室",280,340,8235,"Land"
"2024-11-01","天璽．天 1期 6座 39樓 B室",1994.18,672,29675,"Land"
"2024-10-31","海日灣 Court D 2座 6樓 B室",2084.5,1363,15293,"Land"
"2024-10-29","寶翠園 1期 1座 50樓 F室",2750,1244,22106,"Land"
"2024-11-01","寶怡花園 1座 8樓 A室",390,480,8125,"Land"
"2024-10-31","Koko Hills 1期 2座 11樓 B室",1765,899,19633,"Land"
"2024-11-01","黃金海灣 1期 意嵐 5A座 8樓 F室",375.8,350,10737,"Land"
"2024-11-01","啟德海灣 1期 2A座 8樓 H室",500,305,16393,"Land"
"2024-11-01","啟德海灣 1期 2A座 9樓 H室",500,305,16393,"Land"
"2024-10-15","清濤苑 7樓 1室",117.24,NA,NA,"Land"
"2024-11-06","紅磡灣中心 鴻利閣 (E座) 1樓 4室",410,411,9976,"Land"
"2024-11-07","新萬利大廈 10樓 B室",320,310,10323,"Land"
"2024-11-07","北街14號 三樓 14號",238.8,339,7044,"Land"
"2024-10-31","柏蔚森 2期 柏蔚森II 3座 7樓 B室",685.4,383,17896,"Land"
"2024-10-29","Novo Land 3B期 Fiskars 1座 10樓 H室",499.79,417,11985,"Land"
"2024-10-31","半山壹號 車位 3樓 P325號",200,NA,NA,"Land"
"2024-10-25","天璽．天 1期 5座 6樓 B1室",911.61,454,20080,"Land"
"2024-10-25","天璽．天 1期 5座 23樓 B1室",969.05,454,21345,"Land"
"2024-10-25","天璽．天 1期 5座 12樓 A3室",733.67,299,24537,"Land"
"2024-11-06","天鑽 10座 13樓 B室",776,579,13402,"Land"
"2024-10-25","啟德海灣 1期 2B座 2樓 F室",489.9,307,15958,"Land"
"2024-11-05","卓爾居 2期 6座 29樓 D室",620,535,11589,"Land"
"2024-11-04","嘉湖山莊 1期 樂湖居 11座 11樓 H室",443,549,8069,"Land"
"2024-11-04","綠楊新邨 H座 12樓 5室",650,582,11168,"Land"
"2024-11-01","銀湖．天峰 7座 12樓 F室",720,564,12766,"Land"
"2024-11-01","欣翠花園 2座 4樓 C室",313,378,8280,"Land"
"2024-11-01","睿峰 西翼 21樓 E室",781.3,447,17479,"Land"
"2024-11-05","富嘉花園 2座 5樓 J室",388,429,9044,"Land"
"2024-10-25","天璽．天 1期 5座 28樓 B1室",983.67,454,21667,"Land"
"2024-10-22","天璽．天 1期 3座 9樓 A5室",2220,887,25028,"Land"
"2024-10-25","日出康城 10期 LP10 2座 (2A) 16樓 A室",2908.1,1525,19070,"Land"
"2024-10-25","天璽．天 1期 6座 33樓 H室",1510.56,692,21829,"Land"
"2024-10-25","天璽．天 1期 5座 29樓 B1室",987.6,454,21753,"Land"
"2024-10-25","天璽．天 1期 5座 12樓 A6室",733.48,297,24696,"Land"
"2024-10-25","天璽．天 1期 5座 12樓 A5室",733.67,299,24537,"Land"
"2024-10-25","天璽．天 1期 5座 12樓 B5室",533.73,240,22239,"Land"
"2024-10-25","天璽．天 1期 5座 12樓 B6室",530.17,236,22465,"Land"
"2024-11-01","田景邨 田裕樓 (12座) 35樓 14室",120,443,2709,"Land"
"2024-10-25","淘大花園 3期 P座 5樓 5室",445,356,12500,"Land"
"2024-11-06","邁亞美海灣 5座 16樓 H室",360,431,8353,"Land"
"2024-10-28","蝶翠峰 5期 尚悅‧嶺 2座 12樓 F室",303,270,11222,"Land"
"2024-10-29","興發樓 五樓 B室",144.5,288,5017,"Land"
"2024-10-21","The Yoho Hub C期 The Yoho Hub II 6座 31樓 D室",736.75,462,15947,"Land"
"2024-10-28","The Yoho Hub C期 The Yoho Hub II 6座 39樓 H室",1379.78,901,15314,"Land"
"2024-10-21","The Yoho Hub C期 The Yoho Hub II 6座 10樓 D室",675.57,462,14623,"Land"
"2024-10-23","悅海華庭 2座 16樓 G室",550,427,12881,"Land"
"2024-11-08","富嘉花園 2座 20樓 J室",570,429,13287,"Land"
"2024-11-04","柏景灣 2期 帝柏海灣 3座 39樓 D室",1660,746,22252,"Land"
"2024-11-06","悅海華庭 2座 31樓 G室",580,427,13583,"Land"
"2024-10-25","天璽．天 1期 5座 36樓 B室",1943.73,686,28334,"Land"
"2024-11-01","天璽．天 1期 6座 26樓 A6室",1313.07,469,27997,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 8樓 C室",1101,509,21631,"Land"
"2024-11-04","愉景灣 4期蘅峰蘅安徑 寶安閣 11樓 A室",440,546,8059,"Land"
"2024-10-30","港灣豪庭 2期 7座 34樓 C室",765,511,14971,"Land"
"2024-10-29","日出康城 4期A 晉海 2A座 40樓 B室",700,618,11327,"Land"
"2024-11-05","日出康城 4期A 晉海 車位 B1樓 C215號",170,NA,NA,"Land"
"2024-11-01","恒珀 22樓 B室",535.5,300,17850,"Land"
"2024-10-25","貝沙灣 6期 Bel-Air No. 8 1座 9樓 C室",820,463,17711,"Land"
"2024-11-01","星凱．堤岸 1座 36樓 C室",470.6,228,20640,"Land"
"2024-10-25","連方 II 9樓 N6室",1297.7,538,24121,"Land"
"2024-10-25","連方 II 9樓 S10室",616.7,259,23811,"Land"
"2024-10-25","連方 II 12樓 S5室",1083.3,421,25732,"Land"
"2024-10-25","黃金海灣 1期 意嵐 3座 12樓 N室",312.8,307,10189,"Land"
"2024-10-28","澐璟 8座 25樓 A室",5473.9,1523,35942,"Land"
"2024-10-31","嘉湖山莊 7期 景湖居 4座 9樓 H室",423.8,550,7705,"Land"
"2024-10-14","沙田第一城 4期 車位 1樓 158號",51,NA,NA,"Land"
"2024-10-18","慧豐園 4座 13樓 F室",383,471,8132,"Land"
"2024-10-23","Koko Hills 3B期 Koko Mare 9座 26樓 G室",2480,1078,23006,"Land"
"2024-10-29","東堤灣畔 車位 地下(南) D23號",112,NA,NA,"Land"
"2024-10-14","天富苑 元富閣 (A座) 30樓 3室",435,650,6692,"Land"
"2024-10-29","映灣園 2期 映濤軒 7座 56樓 E室",550,548,10036,"Land"
"2024-11-01","大埔中心 4期 9座 6樓 G室",403.8,371,10884,"Land"
"2024-11-06","德寶大廈 16樓 H室",260,278,9353,"Land"
"2024-10-29","富雅花園 1座 (金松閣) 9樓 B室",468,463,10108,"Land"
"2024-11-05","廣豐大廈 二樓 K室",350,533,6567,"Land"
"2024-10-31","萬景峯 6座 39樓 G室",860,523,16444,"Land"
"2024-11-07","紫翠花園 8座 6樓 A室",512.8,715,7172,"Land"
"2024-10-25","榮輝中心 3座 1樓 J室",311,468,6645,"Land"
"2024-10-23","天愛苑 愛濤閣 (B座) 26樓 2室",290,603,4809,"Land"
"2024-11-01","黃金海灣 1期 意嵐 5A座 6樓 F室",362.3,350,10351,"Land"
"2024-10-25","尚悅 9座 6樓 J室",420,440,9545,"Land"
"2024-10-18","溱柏 10座 16樓 J室",285,272,10478,"Land"
"2024-10-18","嘉湖山莊 7期 景湖居 3座 34樓 F室",780,986,7911,"Land"
"2024-10-18","嘉湖山莊 7期 景湖居 車位 地庫 261號",120,NA,NA,"Land"
"2024-10-18","天富苑 聚富閣 (J座) 24樓 2室",532.8,650,8197,"Land"
"2024-10-15","恆信園 3期 18樓 A室",800,766,10444,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 18樓 C室",1110.5,509,21817,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 18樓 F室",1161.5,537,21629,"Land"
"2024-10-25","港島南岸 3C期 Blue Coast II 5座 19樓 A室",1676.1,802,20899,"Land"
